pitchid,pitcherid,yearid,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate
13976,1,3,76,77.74788979,6.25954279,-6.402173876,-1.328739689,6.603884008,6.367349105,2924.782117
13977,6,3,73,76.42623688,-0.390287006,-3.803837753,2.009503034,6.076095178,6.138237836,2325.974474
13978,2,3,80,73.11720791,5.381361026,-11.14636792,-2.060915933,6.157783613,6.350431736,2674.682302
13979,2,3,80,85.49677914,-4.476064992,8.379429889,-2.676536795,5.418940515,6.4957557,2312.398753
13980,4,3,72,87.75731584,3.938528224,4.560010499,-2.087045955,5.825767874,6.14271382,2479.380054
13981,6,3,73,91.27470727,3.0148962,9.869696758,2.033006529,5.977374049,6.081010193,2050.734872
13982,2,3,80,85.44968351,-2.673354958,9.598946104,-2.092771008,5.717590147,6.439772826,2245.695123
13983,6,3,73,77.36246356,-5.499806092,-2.048035107,1.965680858,5.734311724,5.873010502,2307.131709
13984,2,3,80,85.16464543,-3.671375169,6.088337861,-2.400644362,5.617801854,6.441290005,2029.604649
13985,1,3,76,88.87431093,-8.38954992,5.279311437,-2.260481117,6.258661356,6.398239211,2268.032799
13986,2,3,80,79.8468542,-4.014918266,3.623741013,-2.410551982,5.813126362,5.954783816,1890.093365
13987,1,3,76,86.43658277,-7.536715986,2.34432035,-2.205152823,6.147078109,6.364468524,2197.099401
13988,2,3,80,74.37353176,5.350445275,-5.067914386,-1.698977293,6.036096354,6.023441761,2406.42192
13989,2,3,80,72.45096902,3.164355374,-6.042169577,-2.381816345,5.745149942,6.283762041,2475.323579
13990,3,3,77,81.60797406,0.368364658,4.22696878,3.779283921,6.626776217,6.388705466,2096.449096
13991,5,3,72,91.22313073,-5.330389596,8.326570534,-1.19310648,5.845074708,6.180938043,1970.032393
13992,4,3,72,93.14228263,-4.700894802,9.270825742,-1.97324485,5.971482599,6.4821645,2422.036124
13993,2,3,80,87.968073,-2.099217237,9.292582654,-2.614324096,5.91868434,6.484257607,2075.100694
13994,6,3,73,87.02024025,6.990751962,3.084683306,2.061234461,6.052528828,6.746855815,1376.108951
13995,2,3,80,85.83700869,-0.356609567,7.685362143,-2.275603641,5.807442271,6.086340019,2175.70454
13996,4,3,72,89.22289244,0.680050516,4.463549827,-2.077418475,5.865232995,6.229971504,2377.344564
13997,4,3,72,92.2846182,-2.395212086,10.22414825,-1.894628264,5.987537688,5.917720993,2288.231334
13998,1,3,76,86.84742902,-7.769682361,2.920303861,-2.305148486,6.354323275,6.263506045,2317.661437
13999,1,3,76,82.50149684,0.5150978,1.193172208,-2.259793238,6.42484702,6.342488791,2452.842036
14000,2,3,80,87.48817815,-4.227518928,6.217024339,-1.845205589,5.770658634,6.083786878,2268.150075
14001,4,3,72,93.92778782,-5.484961056,11.39406224,-2.030261759,6.020214967,6.11361742,2404.849204
14002,6,3,73,91.95570551,9.8730532,8.028198669,1.835700055,6.021938225,6.387621736,2109.092458
14003,3,3,77,83.25096071,2.842808276,3.380285027,4.006772224,6.516331588,6.021779718,2073.107655
14004,2,3,80,76.93501774,2.307653514,-6.471389359,-2.178602735,6.069466366,6.496929043,2409.911134
14005,4,3,72,93.38245255,-7.119587365,10.6889816,-1.582430404,6.004243184,5.981010493,2499.250261
14006,6,3,73,91.96774757,8.1010289,7.495812717,2.103588949,6.063988861,6.382301612,1978.252417
14007,3,3,77,86.81633194,1.535338749,9.585343772,4.026607791,6.604308417,6.268415076,2077.037138
14008,5,3,72,89.92676151,-3.834996309,11.00296166,-1.321999125,5.945591046,6.085087943,2114.182492
14009,4,3,72,82.24299474,4.740083908,-0.912958233,-1.867076678,5.97356809,6.179145133,2676.531331
14010,1,3,76,79.35140111,-7.02902407,0.613156853,-1.747615398,6.372805954,6.124045842,1410.058393
14011,1,3,76,80.55553407,-6.597463253,-0.463790275,-1.978517507,6.169579493,6.168473327,1376.216538
14012,3,3,77,86.32029967,5.075080577,11.62681234,4.110801347,6.533752913,6.122594477,2174.314246
14013,4,3,72,87.65957924,-7.248768484,4.402655009,-2.319009407,5.422019793,6.045407425,1668.856539
14014,2,3,80,84.32576446,-7.129696024,5.034553346,-2.798105687,5.422440459,6.068336399,2120.086613
14015,4,3,72,93.26629552,-3.605848123,10.2466353,-1.962215496,5.932432734,6.290564433,2459.657796
14016,1,3,76,87.89178696,-8.977298247,1.83154447,-1.882491766,6.254034314,5.947512013,2267.141649
14017,4,3,72,89.62904875,-3.036066262,11.03552255,-1.993419955,5.8685653,6.103916695,2338.537549
14018,4,3,72,92.3724049,-3.078900971,7.706914824,-2.182536585,5.788755793,6.043826139,2198.018118
14019,1,3,76,88.16202426,-8.331759474,5.66297884,-2.075892,5.896469758,6.4214861,2178.827155
14020,6,3,73,76.51960196,-1.160468894,-3.196928254,1.988451977,5.779776266,5.974820431,2056.057341
14021,1,3,76,77.03917511,5.712466118,-7.898348735,-1.812472185,6.361888492,6.603912534,3072.862553
14022,1,3,76,76.08400223,7.056770171,-5.466128879,-1.933489474,6.292832125,6.352943185,2894.941945
14023,3,3,77,85.48430178,7.323786211,7.412006196,4.510958838,6.252668724,5.764775937,2087.693604
14024,2,3,80,78.74565995,-5.58258492,-1.814198177,-2.708720498,5.635823768,6.157392693,1573.376768
14025,6,3,73,78.43105727,-2.257327906,-1.764978413,2.229916366,5.991677901,5.964852242,2142.01037
14026,2,3,80,88.86359573,-3.105513035,6.286212385,-2.046109173,5.840605316,6.143083789,2186.37684
14027,1,3,76,87.91358515,-7.862150617,2.644605943,-2.057846038,6.17664003,6.259213974,2151.01358
14028,6,3,73,77.65276,-6.717334081,3.155841,2.055661451,5.819760831,6.091735947,2289.109756
14029,4,3,72,84.45134042,-7.60180694,4.189038409,-2.349897748,5.629548284,6.177288798,1392.389026
14030,3,3,77,80.81840826,3.168567111,5.976529911,4.151296499,6.564348954,5.898352369,1965.090294
14031,1,3,76,80.69385809,-8.234692833,3.632760441,-1.384487726,6.577303265,6.200310508,1264.19012
14032,5,3,72,91.85548851,-2.839693514,7.80553831,-1.297158861,6.04617021,6.208589054,1931.171996
14033,2,3,80,87.87870228,-1.432636446,10.80851942,-1.5799579,5.983884295,6.190355416,2190.15423
14034,3,3,77,86.40308477,8.219922834,8.595117443,4.076241339,6.628600498,6.23077263,2300.965129
14035,2,3,80,85.85055673,-7.254847767,7.43049684,-2.289286184,5.767439532,6.177014999,2056.447283
14036,2,3,80,73.22569123,5.184145158,-7.071657745,-2.276548065,6.067065651,6.215570524,2651.271006
14037,1,3,76,79.67799164,-2.534500252,1.498800916,-2.098437727,6.223200522,6.132826871,1544.772724
14038,4,3,72,88.05563861,0.075164192,4.739585939,-1.964087518,5.935037735,6.32348014,2430.948634
14039,4,3,72,81.90275405,4.965209869,-0.596041976,-1.830685862,5.852460293,6.332526563,2531.372902
14040,4,3,72,92.25669244,-5.620110557,9.25377786,-2.086406544,5.746787292,6.407277988,2322.673067
14041,5,3,72,88.51975687,-8.0572831,7.379487089,-1.852459701,5.713386089,6.57098538,1902.019967
14042,5,3,72,83.6689209,0.835809443,1.621627524,-1.056225165,6.011804129,6.67301366,655.5741999
14043,1,3,76,86.52013559,-8.084877287,4.92404007,-1.997491585,6.470417158,6.130893428,2167.616329
14044,1,3,76,78.10458712,4.395015649,-8.541718261,-1.309719998,6.406229907,6.447584562,2962.482252
14045,3,3,77,89.77833182,1.302298821,11.41052502,4.046163213,6.573138279,6.021214658,2393.903506
14046,5,3,72,84.56415511,-1.06590591,6.266400921,-1.057040865,6.048682723,6.18128709,1243.435707
14047,4,3,72,92.98779476,-4.461472109,10.37496522,-2.15435273,5.79949722,6.028560929,2434.635072
14048,2,3,80,92.28122478,-0.277386954,9.080296253,-2.061212189,6.078524659,5.912191842,2367.292309
14049,1,3,76,76.38316792,6.592355148,-6.058431602,-1.737403153,6.421294056,6.09537766,3049.699522
14050,2,3,80,86.86787304,-3.133836789,5.738014924,-1.939907655,5.869189996,6.291933603,2069.02376
14051,2,3,80,74.72145536,5.751277433,-6.165090776,-2.318701912,5.698148707,6.053964129,2568.70825
14052,6,3,73,91.84867415,11.38856307,9.935493146,1.806106857,6.062205928,6.20128146,2000.471707
14053,2,3,80,75.70192134,3.979879956,-4.137750579,-2.293376407,5.843454206,5.916307324,2356.070214
14054,4,3,72,89.09446671,0.549725571,5.348927029,-1.998438097,5.75290978,5.761171562,2456.253031
14055,1,3,76,80.57448369,-7.718886709,1.675157384,-2.329067996,6.403752972,6.04522988,1467.996343
14056,3,3,77,87.36762695,2.868277901,9.791157103,4.078937409,6.67664176,6.164829877,2074.75102
14057,6,3,73,79.09910307,-5.430962298,-1.47510678,1.880228754,5.887860416,6.10206848,2235.926593
14058,2,3,80,85.87847511,-0.991746261,6.584497977,-2.211885139,5.744252372,6.285669154,2176.296382
14059,1,3,76,79.97783728,-7.600093841,-2.694003437,-1.575715515,6.41919174,6.037331312,1422.638638
14060,5,3,72,71.37863697,1.935695102,-10.07201953,-1.364431187,6.064874897,6.404591664,2176.318457
14061,4,3,72,79.14723012,2.257954289,-4.221646636,-1.996630178,5.769792336,6.052456891,2568.349684
14062,5,3,72,69.13234238,0.231306364,-9.38675254,-0.863079895,5.776425915,6.040631509,1892.764328
14063,2,3,80,88.78929524,0.58529949,7.640809627,-1.920437212,6.100698533,6.438447091,2279.653395
14064,3,3,77,86.28445468,8.350037718,4.828473896,3.944741195,6.432221412,6.057621297,1936.189691
14065,5,3,72,90.57067435,-3.261067697,8.655438783,-1.309482022,5.923259992,6.480039927,1976.903752
14066,3,3,77,86.40636503,9.492045141,9.575057312,4.257179777,6.567016193,6.562842027,2191.190843
14067,2,3,80,89.45144391,-2.22179201,9.207868512,-1.882174386,5.994926143,6.263857641,2089.516456
14068,3,3,77,80.05724193,2.091345343,7.069340627,4.250431896,6.346282027,6.356283311,2139.968255
14069,3,3,77,86.6351171,4.150337237,10.47532237,3.892926166,6.614363426,5.875059777,2051.002275
14070,1,3,76,80.11848952,-5.221637802,2.124836564,-1.490884953,6.656237317,6.526890338,1257.690176
14071,2,3,80,75.02733467,6.980474299,-4.189018768,-1.852022374,5.785617836,6.314114293,2626.055785
14072,1,3,76,73.83589012,4.260853542,-6.016972714,-1.619626291,6.490856924,6.087091335,2923.707152
14073,2,3,80,87.89153514,-1.144510801,8.569699293,-1.909825136,6.269902571,5.976931615,2107.01169
14074,6,3,73,76.47561268,0.138528582,-5.917936732,1.974946256,6.044410215,6.163709117,2172.813279
14075,2,3,80,74.93287975,3.162435387,-10.58908585,-2.307473691,5.897205713,6.076111494,2563.902665
14076,2,3,80,76.42183585,6.480582787,-2.896752424,-2.619657139,5.837502656,6.301872923,2555.734602
14077,6,3,73,91.33392668,2.738186178,11.63825557,2.331443406,5.995924457,6.064862941,2062.677004
14078,3,3,77,86.13880775,5.602778462,9.79819076,4.146758331,6.496624709,6.218309893,2110.007393
14079,4,3,72,80.61574245,2.860009274,-3.967935669,-2.028966817,5.832996553,6.363050968,2598.11146
14080,1,3,76,86.51296131,-8.924111958,2.043708142,-2.474506886,5.945580324,6.113322802,2127.81533
14081,4,3,72,86.35012996,-8.382382947,1.38860881,-2.113432297,5.621359078,6.33141232,1420.713242
14082,3,3,77,85.39547033,8.807130914,5.926233467,3.844523959,6.624030002,5.994422881,1897.968076
14083,3,3,77,85.61651374,11.49951621,8.367502126,3.905569456,6.545049302,6.482664329,1782.42605
14084,2,3,80,88.48402038,-6.231710915,5.822757978,-2.368888535,5.548231104,5.910243895,2110.819006
14085,5,3,72,81.26656646,-6.902350731,5.809813068,-1.331987266,5.818430381,6.342005788,1136.058366
14086,2,3,80,73.86804657,3.414206015,-10.43402246,-1.964030683,6.180739126,5.937449904,2694.090024
14087,1,3,76,76.32831379,6.668957505,-5.291846136,-1.875258224,6.578538882,5.992905587,2928.748044
14088,1,3,76,87.84643597,-6.995991741,4.431725192,-2.129918855,6.192795961,6.021960939,2058.52605
14089,2,3,80,71.50289275,8.116365062,-5.030577539,-1.813762307,5.765150164,6.758802529,2245.151471
14090,4,3,72,91.24410836,-5.40642266,11.76851939,-1.945946709,6.154448389,6.452848313,2305.409881
14091,2,3,80,76.77767748,8.382209886,-5.543089452,-1.723454485,6.071954707,6.406029844,2633.359227
14092,2,3,80,74.00448755,9.113110191,-5.157390684,-2.003292522,5.661846518,6.47575597,2430.577358
14093,6,3,73,91.07005774,5.214464015,9.82748177,2.129413054,6.086312404,6.406601072,2056.67984
14094,6,3,73,86.23211734,6.981434453,5.900596081,2.378804894,6.037621532,5.806097812,1206.331838
14095,6,3,73,85.94030496,8.029110159,5.741971952,2.305616453,6.03377439,6.36560763,1359.003846
14096,4,3,72,86.41543397,0.741383647,5.111108928,-2.00807127,5.840468961,5.741355517,2496.325208
14097,4,3,72,92.77568567,-3.463950249,8.675851507,-1.703948673,5.862734109,6.159563778,2359.632593
14098,3,3,77,87.0474721,3.049035068,9.52723335,4.103156533,6.552974319,5.821551091,2232.838957
14099,2,3,80,88.21772856,-4.786862053,3.550512111,-2.211497282,5.478973085,6.510096272,2019.574945
14100,2,3,80,82.74007621,-6.132629455,4.136885461,-2.383327595,5.821265054,5.929358679,1761.27104
14101,3,3,77,85.90479359,10.05043889,4.954800304,4.434442086,6.460914281,6.518045389,2419.119769
14102,3,3,77,85.74724583,4.476024953,8.927875749,3.91049213,6.5797301,6.380327229,2058.225025
14103,3,3,77,84.95188138,7.517350335,8.848552353,4.324606152,6.469755116,6.13204697,2118.783836
14104,1,3,76,81.76337226,3.254772928,3.052597685,-2.456792009,6.033522592,6.213938102,2230.649166
14105,1,3,76,77.84967613,8.675363879,-6.986848945,-2.457249772,6.105397272,6.568478235,3040.040613
14106,4,3,72,87.1668607,0.556002759,6.663548515,-2.128552299,5.897578301,6.093621526,2369.052351
14107,2,3,80,86.53873739,-4.930145165,7.437549159,-2.230233595,5.750443041,6.06192524,2024.439431
14108,4,3,72,88.00126132,0.32389103,3.842977716,-2.004176847,5.905128039,5.983186523,2436.204299
14109,4,3,72,87.55180983,0.564602788,2.627168769,-1.9763533,5.818715627,6.232208986,2370.071724
14110,2,3,80,74.55865636,6.254663667,-8.047503146,-2.408325621,5.879357535,6.225537332,2706.388184
14111,3,3,77,87.36575617,5.414655622,9.85958699,4.055210183,6.584956413,5.990008256,2243.168733
14112,2,3,80,87.80255306,-5.260035712,10.38373741,-2.047288753,5.791332639,6.184733084,2232.57338
14113,1,3,76,81.18876219,-6.16609567,-3.271024692,-1.943277691,6.22367214,5.979733481,1293.461869
14114,3,3,77,87.59179404,5.901067444,13.01873435,3.783464673,6.741072351,6.457356064,2051.683452
14115,1,3,76,81.88030287,-6.640547688,-0.242060388,-1.8919317,6.034944052,6.353825202,1551.506423
14116,6,3,73,90.57250854,1.341173897,9.553873506,2.383231363,5.975341922,6.565658662,2019.697187
14117,3,3,77,83.52151216,11.48563031,5.719754575,4.244825218,6.544950423,6.373005933,1678.39878
14118,1,3,76,79.78188381,-1.866887127,-0.784175606,-2.113755545,6.18980229,5.884054658,2120.008021
14119,4,3,72,93.70199534,-2.688596833,7.287247714,-1.878343831,5.892421298,6.004662324,2272.666094
14120,6,3,73,92.81630828,9.375511904,8.149528797,1.958736501,5.901138171,6.242391556,2000.655195
14121,1,3,76,81.51288467,-1.03363744,-3.509355629,-2.063088059,6.148197925,6.261581341,2092.39202
14122,1,3,76,86.46755213,-7.223994809,4.259735741,-1.722034076,6.782207707,6.692378175,2254.247687
14123,1,3,76,84.18889537,1.513182723,2.590397852,-2.294987117,6.011518277,6.226032035,2041.041631
14124,4,3,72,92.46119877,-5.038523079,9.532079857,-1.85065545,5.952693449,6.567351872,2371.153783
14125,2,3,80,91.27020389,0.605106752,7.520901858,-2.062716697,6.146509859,6.628358773,2292.464268
14126,5,3,72,73.26533828,5.004580059,-9.101630178,-1.052068499,5.985711758,6.314039675,2351.057739
14127,4,3,72,88.27115068,1.992118666,2.876925255,-2.141537203,5.930774802,5.951710137,2565.278533
14128,1,3,76,77.16946626,6.519550152,-4.912717056,-1.942837789,6.520310503,5.927344702,3080.161821
14129,2,3,80,85.32659797,-5.513888994,9.503004162,-2.370153226,5.628692257,6.380266445,2225.9106
14130,6,3,73,92.67902678,3.731849939,12.68686398,2.11068015,6.176078984,6.282854845,2131.977473
14131,3,3,77,85.96493389,8.464609146,3.908381772,4.336195048,6.382433511,5.986221192,2230.540348
14132,1,3,76,87.65677075,-11.27328698,3.901100267,-2.086905265,6.126880197,6.287530136,2243.646649
14133,4,3,72,86.0204165,-8.827866384,4.327682598,-2.358666178,5.536994745,5.96899549,1541.765526
14134,1,3,76,87.92821918,-9.35960166,3.956655918,-1.831063615,6.482298089,6.335799227,2270.621284
14135,1,3,76,87.50994269,-6.423704965,5.69568709,-2.195580798,6.208299811,6.096360992,2353.078891
14136,1,3,76,77.79872338,4.100835231,-4.145246315,-1.746851369,6.320083191,6.27569244,2853.635078
14137,2,3,80,81.81712013,-6.315504118,1.027800038,-2.473815176,5.544205315,5.951300013,1517.887994
14138,2,3,80,75.35991365,6.998288765,-3.1506693,-1.874563436,5.822940519,6.078315134,2593.11351
14139,2,3,80,82.00880309,-5.000195134,5.128285621,-2.44125079,5.791568516,6.485878,1771.19136
14140,2,3,80,73.03660648,4.035117488,-8.184675107,-2.251601085,5.837401507,5.698771609,2605.008288
14141,4,3,72,90.80863927,-3.687534351,8.189511047,-1.894809789,5.878165835,6.529885664,2258.706292
14142,4,3,72,94.28797028,-7.605581704,9.550242918,-2.111893516,5.759541647,6.307736225,2497.565912
14143,4,3,72,86.37830671,0.819992827,2.901878488,-1.88034286,5.915344423,6.147068308,2435.760792
14144,4,3,72,87.46745594,2.764563291,6.899682037,-2.045010274,5.833592983,6.14001219,2473.315689
14145,1,3,76,86.61867574,-9.087807113,3.749950081,-1.863711059,6.304848722,6.140086352,2074.228011
14146,6,3,73,90.60012988,2.278392849,9.901704422,2.061053246,5.927393841,6.539533557,1980.637044
14147,2,3,80,86.56975445,-4.070422157,5.510387935,-2.671452596,5.635116221,6.162020762,1977.674859
14148,4,3,72,80.55594702,1.846447419,-4.732872167,-2.007718332,5.88073423,6.224575679,2498.200147
14149,2,3,80,91.3953731,-1.786260457,10.22064761,-2.459961951,5.944561057,6.014074936,2454.689351
14150,1,3,76,79.51803217,6.235897702,-6.443599102,-1.980391121,6.568740286,6.08775576,3109.021429
14151,1,3,76,89.2771285,-8.947409209,2.593605764,-1.958088771,6.409463302,6.399353686,2240.357252
14152,2,3,80,88.89534549,-8.306401438,6.166832856,-1.918034833,5.799053338,6.139515866,2148.217112
14153,2,3,80,79.54191687,-6.088024986,3.820130436,-2.917235325,5.459478502,6.487216484,1648.303991
14154,3,3,77,83.58369638,-1.835196359,4.367969033,4.249071398,6.442327998,6.255641702,2217.800221
14155,2,3,80,72.08096056,9.007645566,-9.358383164,-2.347033215,5.922392834,6.008749857,2807.175713
14156,2,3,80,80.39552758,-5.638953692,2.843047475,-2.373211604,5.798649955,6.216195106,1412.33104
14157,1,3,76,88.73407175,-9.435151208,7.37430141,-1.629317477,6.472105915,6.138745735,2252.729248
14158,2,3,80,87.63638228,-8.279259268,8.860847313,-2.218126455,5.728870991,6.10582627,2193.427659
14159,2,3,80,90.07793978,-1.177845922,9.287816401,-2.019332274,5.972096509,6.20955971,2415.390677
14160,3,3,77,86.43905926,10.28631859,7.579900173,4.140791205,6.509874744,6.2173741,2099.183115
14161,5,3,72,72.14644964,5.416042194,-9.082481135,-1.213769713,5.817567335,6.425719113,2156.63032
14162,6,3,73,86.60248621,5.243302421,6.21711531,2.001646292,6.037420203,6.448270156,1422.06174
14163,1,3,76,87.98634758,-9.737793054,2.806543107,-2.014120133,6.222562286,6.171901178,2263.77955
14164,3,3,77,87.67905205,4.303423902,8.403078237,4.118253403,6.543048349,6.223935475,2079.596586
14165,4,3,72,80.29427135,3.463525299,-2.85441203,-1.815848436,5.917127472,6.673824597,2544.554828
14166,2,3,80,81.53458958,-4.366024801,2.356876695,-2.41129864,5.672082594,6.191762782,1976.256664
